user,interface,topic,queries,snippets,snippets_per_query,clicked,clicked_per_query,saved,saved_rel,pat10,accuracy,sessiontime,first click,first save,start time mean,query time mean,task time mean,serp time mean,snippet time mean,doc time mean,mark time mean,review time mean,end time mean,session_transition_dict
79cae6a6674f39be3729ad56f761502b,none,341,1.0,64.0,64.0,7.0,7.0,3.0,3.0,1.0,1.0,141.02000000000007,56.56000000000001,58.81000000000001,12.91,12.91,2.0,0.8150000000000001,1.30234375,3.9257142857142857,0.765,5.81,5.81,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 1, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 1, 'TASK': 0, 'SERP': 1, 'SNIPPET': 0, 'DOC': 4, 'MARK': 2, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 6, 'SNIPPET': 57, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 7, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 3, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 1, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 1, 'END': 0}}"
79cae6a6674f39be3729ad56f761502b,recs,347,1.0,68.0,68.0,9.0,9.0,5.0,5.0,1.0,1.0,384.77,90.06,248.45000000000005,2.63,22.7,21.74,2.5866666666666664,2.4738461538461536,9.95125,0.634,4.443333333333334,8.46,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 1, 'QUERY': 0, 'TASK': 1, 'SERP': 1, 'SNIPPET': 0, 'DOC': 1, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 1, 'TASK': 0, 'SERP': 0, 'SNIPPET': 1, 'DOC': 3, 'MARK': 5, 'REVIEW': 2, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 11, 'SNIPPET': 56, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 9, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 5, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 0, 'SNIPPET': 2, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 1, 'END': 0}}"
79cae6a6674f39be3729ad56f761502b,ads,363,1.0,151.0,151.0,9.0,9.0,7.0,6.0,0.4,0.8571428571428571,500.4,18.92,25.25,13.24,13.24,5.07,1.4566666666666668,2.4315172413793107,8.342222222222224,1.7585714285714285,5.4,5.4,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 1, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 1, 'TASK': 0, 'SERP': 0, 'SNIPPET': 5, 'DOC': 2, 'MARK': 7, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 15, 'SNIPPET': 136, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 9, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 7, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 1, 'END': 0}}"
79cae6a6674f39be3729ad56f761502b,links,408,1.0,52.0,52.0,11.0,11.0,11.0,3.0,0.7,0.2727272727272727,162.07000000000005,16.729999999999997,18.29,10.16,3.53,3.53,3.241538461538461,0.628,2.422727272727273,0.4354545454545453,39.56,39.56,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 1, 'TASK': 0, 'SERP': 0, 'SNIPPET': 1, 'DOC': 0, 'MARK': 11, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 13, 'SNIPPET': 39, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 11, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 11, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 1, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 1, 'END': 0}}"
7d29ea587c5b0e12495a5a730dcd4779,recs,341,1.0,10.0,10.0,4.0,4.0,4.0,3.0,0.7,0.75,163.88000000000002,65.2,70.99000000000001,27.68,26.3,26.3,11.0225,1.8520000000000003,3.56,5.753333333333333,13.16,13.16,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 1, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 3, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 4, 'SNIPPET': 6, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 4, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 4, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 1, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 1, 'END': 0}}"
7d29ea587c5b0e12495a5a730dcd4779,none,347,3.0,32.0,10.666666666666666,5.0,1.6666666666666667,5.0,4.0,0.9,0.8,293.42,76.28,80.44,5.72,20.03333333333333,36.495,7.223333333333333,1.3531034482758622,3.9900000000000007,3.8975,48.52,48.52,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 1, 'SNIPPET': 1, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 1, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 3, 'TASK': 0, 'SERP': 0, 'SNIPPET': 2, 'DOC': 0, 'MARK': 4, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 7, 'SNIPPET': 24, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 5, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 5, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 1, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 1, 'END': 0}}"
7d29ea587c5b0e12495a5a730dcd4779,links,363,3.0,34.0,11.333333333333334,4.0,1.3333333333333333,4.0,4.0,0.5,1.0,550.2099999999998,,274.88,41.09,60.223333333333336,87.97,7.160714285714287,4.168518518518519,4.1,3.0666666666666664,7.05,7.05,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 1, 'QUERY': 0, 'TASK': 1, 'SERP': 0, 'SNIPPET': 1, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 1, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 3, 'TASK': 0, 'SERP': 2, 'SNIPPET': 6, 'DOC': 0, 'MARK': 3, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 11, 'SNIPPET': 23, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 4, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 4, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 1, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 1, 'END': 0}}"
7d29ea587c5b0e12495a5a730dcd4779,ads,408,2.0,54.0,27.0,6.0,3.0,4.0,3.0,0.6,0.75,497.5699999999998,61.86,97.95,46.09,35.955,,7.044666666666668,2.738085106382978,16.451666666666668,4.7425,22.25,22.25,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 1, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 2, 'TASK': 0, 'SERP': 1, 'SNIPPET': 6, 'DOC': 2, 'MARK': 4, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 13, 'SNIPPET': 41, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 6, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 4, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 1, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 1, 'END': 0}}"
814714141fc2118e8064dc2795b687cd,links,341,1.0,32.0,32.0,4.0,4.0,4.0,4.0,1.0,1.0,148.75000000000006,10.18,11.61,6.46,6.46,,0.9483333333333334,2.195333333333333,11.8,4.366666666666666,,2.37,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 1, 'TASK': 0, 'SERP': 0, 'SNIPPET': 2, 'DOC': 0, 'MARK': 3, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 6, 'SNIPPET': 26, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 4, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 4, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 1, 'REVIEW': 0, 'END': 0}}"
814714141fc2118e8064dc2795b687cd,ads,347,5.0,41.0,8.2,3.0,0.6,2.0,1.0,0.4666666666666667,0.5,145.83000000000004,18.31,56.81,6.67,8.034,,2.3925,1.6908108108108104,3.42,9.81,,4.12,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 1, 'SNIPPET': 3, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 5, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 1, 'MARK': 2, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 7, 'SNIPPET': 34, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 3, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 2, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 1, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}}"
814714141fc2118e8064dc2795b687cd,recs,363,2.0,32.0,16.0,2.0,1.0,2.0,1.0,0.5,0.5,158.74,27.89,29.29,16.82,9.585,,3.84375,1.9282142857142857,1.4,20.555,,2.76,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 1, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 2, 'TASK': 0, 'SERP': 2, 'SNIPPET': 2, 'DOC': 0, 'MARK': 2, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 6, 'SNIPPET': 26, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 2, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 2, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 1, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}}"
814714141fc2118e8064dc2795b687cd,none,408,8.0,51.0,6.375,7.0,0.875,5.0,4.0,0.2986111111111111,0.8,248.37,44.61,168.17000000000004,3.2,6.4437500000000005,,3.02,1.7197826086956518,10.960000000000004,2.2075,,5.15,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 2, 'SNIPPET': 5, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 8, 'TASK': 0, 'SERP': 1, 'SNIPPET': 0, 'DOC': 2, 'MARK': 4, 'REVIEW': 0, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 12, 'SNIPPET': 39, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 7, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 5, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 1, 'REVIEW': 0, 'END': 0}}"
8169a2931a1bea25f6f11a996bbc637e,links,341,7.0,52.0,7.428571428571429,14.0,2.0,7.0,6.0,0.6938775510204082,0.8571428571428571,884.6699999999996,22.14,58.79,3.47,15.472857142857142,9.31,6.785454545454545,1.863023255813954,12.981428571428571,44.346,5.755,3.88,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 3, 'SNIPPET': 3, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 7, 'TASK': 0, 'SERP': 5, 'SNIPPET': 5, 'DOC': 7, 'MARK': 5, 'REVIEW': 4, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 23, 'SNIPPET': 29, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 14, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 7, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 1, 'SNIPPET': 1, 'DOC': 0, 'MARK': 2, 'REVIEW': 0, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 1, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}}"
8169a2931a1bea25f6f11a996bbc637e,ads,347,6.0,45.0,7.5,8.0,1.3333333333333333,5.0,4.0,0.8194444444444444,0.8,803.8799999999999,80.95000000000002,91.70000000000002,3.92,20.211666666666662,20.08,8.185172413793104,2.101764705882353,14.44125,43.970000000000006,8.266666666666667,15.59,"{'START': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'QUERY': {'START': 0, 'QUERY': 0, 'TASK': 1, 'SERP': 4, 'SNIPPET': 1, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'TASK': {'START': 1, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'SERP': {'START': 0, 'QUERY': 6, 'TASK': 0, 'SERP': 4, 'SNIPPET': 10, 'DOC': 3, 'MARK': 4, 'REVIEW': 2, 'END': 0}, 'SNIPPET': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 20, 'SNIPPET': 25, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'DOC': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 9, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'MARK': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 5, 'MARK': 0, 'REVIEW': 0, 'END': 0}, 'REVIEW': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 0, 'SNIPPET': 0, 'DOC': 0, 'MARK': 1, 'REVIEW': 1, 'END': 0}, 'END': {'START': 0, 'QUERY': 0, 'TASK': 0, 'SERP': 1, 'SNIPPET': 0, 'DOC': 0, 'MARK': 0, 'REVIEW': 0, 'END': 0}}"
